event_id,user_id,timestamp,route_id,ticket_price,bookings_last_60s,travel_distance_km,time_since_last_booking,label
evt_00988,6797,1774452833,4,478,0,162,1290,normal
evt_04174,6103,1769683010,5,319,0,95,1709,normal
evt_03067,2191,1774688393,1,368,1,119,60,normal
evt_01424,6613,1772232498,5,268,0,95,2901,normal
evt_02711,9187,1768190700,6,468,0,206,830,normal
evt_02279,5492,1767374054,3,447,0,145,299,normal
evt_00267,7256,1771157463,2,854,1,393,334,normal
evt_00957,3253,1768469273,3,355,1,145,4973,normal
evt_01436,4174,1772376395,4,423,0,162,400,normal
evt_01846,9953,1767277042,4,573,1,162,11380,normal
evt_01747,2251,1773342608,2,1020,1,393,1840,normal
evt_03184,2376,1774532046,6,587,0,206,11807,normal
evt_00918,8115,1770494362,6,558,1,206,647,normal
evt_00069,6753,1772197055,2,1245,0,393,1175,normal
evt_02950,9660,1768281357,5,426,0,95,6140,normal
evt_02577,5675,1770731068,5,280,0,95,13649,normal
evt_00290,5476,1768217238,2,959,1,393,3182,normal
evt_03512,6766,1773772391,0,399,1,116,162,normal
evt_01656,5483,1767266110,1,426,0,119,16618,normal
evt_a0161,1629,1772486717,6,603,3,681,5,anomalous
evt_00364,9116,1768672772,3,350,1,145,15081,normal
evt_01183,6927,1771772356,0,276,0,116,193,normal
evt_04026,5481,1767881516,1,372,0,119,111,normal
evt_03547,9880,1771478038,1,436,0,119,853,normal
evt_03591,5948,1770667275,2,673,0,393,550,normal
evt_a0296,5398,1768533491,2,2006,0,393,60,anomalous
evt_00940,8940,1774015963,2,952,0,393,12294,normal
evt_03325,8218,1767622417,1,271,0,119,3787,normal
evt_04359,3328,1769032494,6,752,1,206,2745,normal
evt_02151,6957,1769963441,4,470,1,162,1792,normal
evt_02378,6389,1767992084,5,372,0,95,4755,normal
evt_01057,5780,1773501574,5,325,0,95,5600,normal
evt_01087,7617,1773773616,3,430,0,145,2808,normal
evt_01842,7778,1767819912,0,402,0,116,452,normal
evt_00879,4568,1774776578,0,254,0,116,6641,normal
evt_03015,3854,1767795740,6,693,0,206,7345,normal
evt_00111,1672,1769948717,4,518,0,162,11079,normal
evt_03040,6535,1772914328,6,533,1,206,9653,normal
evt_03811,2741,1771659399,0,304,0,116,901,normal
evt_00223,5477,1772706191,1,317,0,119,750,normal
evt_03324,4046,1770570178,2,782,1,393,6522,normal
evt_01934,9487,1770786224,6,835,0,206,896,normal
evt_01343,8993,1768975277,5,356,0,95,5512,normal
evt_01874,1080,1774552663,4,392,1,162,1324,normal
evt_02709,8645,1774733049,4,475,1,162,1075,normal
evt_04197,7687,1768220216,3,325,0,145,164,normal
evt_02522,5861,1771939169,4,384,0,162,4484,normal
evt_02433,3219,1770716565,2,909,0,393,1894,normal
evt_01113,7861,1767258481,2,976,2,393,1884,normal
evt_01596,6333,1772530384,5,277,0,95,2376,normal
evt_01448,5102,1769174595,6,523,1,206,3349,normal
evt_02894,6658,1772178565,3,401,0,145,902,normal
evt_00428,6427,1771614390,6,644,1,206,3303,normal
evt_00810,7544,1769949600,6,663,0,206,154,normal
evt_00089,8305,1774200744,4,542,0,162,1546,normal
evt_04092,3943,1767699406,3,481,0,145,6747,normal
evt_00871,6601,1770489241,1,490,2,119,5544,normal
evt_02156,1515,1774363385,2,1091,0,393,257,normal
evt_04101,8352,1773212622,1,458,1,119,381,normal
evt_03068,2896,1773428683,6,546,0,206,939,normal
evt_a0141,3275,1769243956,6,573,7,692,8,anomalous
evt_03952,1452,1769105863,0,446,0,116,3658,normal
evt_03076,2030,1768233599,1,314,1,119,1717,normal
evt_a0369,4281,1773880273,1,301,16,119,8,anomalous
evt_00195,9850,1770484232,2,842,1,393,2870,normal
evt_01125,1977,1769412706,0,401,0,116,11365,normal
evt_02345,8494,1773647319,1,323,0,119,929,normal
evt_00005,6514,1768047870,6,692,1,206,12612,normal
evt_04164,4694,1769666421,1,394,0,119,5463,normal
evt_01479,5006,1774377605,3,340,0,145,60,normal
evt_02057,2965,1770639477,0,300,0,116,4130,normal
evt_00157,4993,1770797580,3,474,1,145,370,normal
evt_01844,5894,1767256723,1,310,0,119,1057,normal
evt_01277,6006,1769667046,1,429,0,119,2328,normal
evt_03286,3265,1768733948,3,341,2,145,358,normal
evt_03633,4388,1774099578,6,670,0,206,1276,normal
evt_02485,9693,1772999169,6,434,0,206,12945,normal
evt_01822,8276,1771181134,0,410,0,116,12099,normal
evt_04193,8868,1772917432,2,1007,1,393,1236,normal
evt_01289,5068,1770136276,3,385,0,145,1939,normal
evt_02779,4759,1772465217,6,648,0,206,3359,normal
evt_00948,4314,1773917288,4,493,1,162,4459,normal
evt_00351,5331,1771921009,5,233,0,95,3689,normal
evt_01400,8259,1772989146,5,295,0,95,5573,normal
evt_00039,5092,1773989709,3,407,1,145,1415,normal
evt_03469,4055,1771691585,5,236,1,95,472,normal
evt_02443,1077,1774285005,2,911,0,393,7913,normal
evt_02862,2597,1774885533,0,279,0,116,10613,normal
evt_a0397,7145,1769742830,1,370,11,119,8,anomalous
evt_00424,7502,1767907880,2,973,0,393,1153,normal
evt_02760,1602,1767884882,1,319,0,119,9094,normal
evt_03689,1923,1767258523,6,522,0,206,2557,normal
evt_03012,6372,1772436411,2,857,0,393,645,normal
evt_03537,9496,1769942907,2,1009,1,393,141,normal
evt_03838,6402,1771181696,2,846,0,393,4564,normal
evt_04309,3292,1769770646,6,633,1,206,871,normal
evt_01072,3947,1769648434,5,218,1,95,15933,normal
evt_00902,5075,1771709887,5,303,1,95,3376,normal
evt_00185,9697,1771150273,2,1047,0,393,8382,normal
evt_00259,6060,1768643538,2,943,0,393,14089,normal
evt_03815,4504,1770850839,1,380,0,119,60,normal
evt_00865,2297,1770544331,2,1064,1,393,2621,normal
evt_02261,8836,1768112008,1,332,0,119,1095,normal
evt_03533,8815,1772876357,5,295,0,95,235,normal
evt_01676,2931,1769519884,6,653,0,206,2729,normal
evt_02925,9137,1773141994,4,331,0,162,60,normal
evt_a0289,8708,1768719443,4,1051,0,162,1218,anomalous
evt_00585,6846,1769008318,5,247,0,95,7371,normal
evt_02454,1584,1770880536,4,502,0,162,3742,normal
evt_01549,5859,1768823029,3,479,0,145,5844,normal
evt_01291,7283,1772731049,5,281,0,95,922,normal
evt_04265,2267,1769286872,4,365,0,162,5330,normal
evt_03869,3130,1769323345,1,428,1,119,2002,normal
evt_04432,8164,1773073939,1,407,0,119,7355,normal
evt_00508,8032,1772298004,1,336,0,119,6858,normal
evt_02325,1466,1773315127,2,1148,0,393,60,normal
evt_02053,5565,1768298235,1,297,0,119,7500,normal
evt_04154,5757,1773793015,6,674,1,206,3791,normal
evt_01860,8624,1771672552,1,392,0,119,494,normal
evt_01080,7366,1769756129,3,401,0,145,1229,normal
evt_00100,1444,1767877150,3,487,0,145,3858,normal
evt_03686,8161,1769759775,1,325,1,119,4439,normal
evt_01569,6711,1771163220,6,472,0,206,383,normal
evt_03573,5267,1770479809,2,915,0,393,375,normal
evt_03501,9128,1767978367,0,357,0,116,2199,normal
evt_04383,7185,1774958719,0,330,0,116,690,normal
evt_02623,9033,1774960396,5,278,1,95,1015,normal
evt_03302,8071,1774117468,1,409,0,119,1781,normal
evt_00497,8405,1767811949,3,464,0,145,2771,normal
evt_02731,3677,1773916376,0,304,1,116,5082,normal
evt_00498,5558,1772652662,4,603,2,162,345,normal
evt_02405,1942,1774187293,3,280,0,145,1150,normal
evt_01559,8344,1774778332,4,529,1,162,7820,normal
evt_02788,4343,1772884333,3,420,1,145,14348,normal
evt_02990,2461,1774560086,1,356,0,119,4442,normal
evt_04560,3395,1768650530,3,338,1,145,13952,normal
evt_02183,1189,1771018045,3,437,0,145,1069,normal
evt_02908,9656,1770537187,2,935,0,393,3983,normal
evt_03343,8356,1772018691,2,969,2,393,19440,normal
evt_03215,9821,1772052462,4,396,2,162,4515,normal
evt_02868,7887,1768068867,5,230,0,95,485,normal
evt_01503,9808,1769528324,6,672,1,206,1130,normal
evt_01229,9052,1770546393,1,365,0,119,231,normal
evt_00314,3034,1771236663,0,310,0,116,1477,normal
evt_a0211,6087,1768467295,4,881,0,162,1653,anomalous
evt_00961,7232,1772801441,0,348,0,116,485,normal
evt_02736,9520,1772563987,6,413,1,206,413,normal
evt_a0244,6644,1771709654,6,1181,2,206,60,anomalous
evt_04325,3366,1768915844,5,250,0,95,5499,normal
evt_03247,7322,1773930689,2,802,0,393,3671,normal
evt_01609,2460,1769872370,0,317,1,116,1211,normal
evt_03553,6141,1772743130,5,313,1,95,1361,normal
evt_02198,2298,1773749276,5,360,1,95,1589,normal
evt_01028,8063,1773320024,1,439,0,119,2449,normal
evt_a0033,7607,1771240501,0,388,13,116,4,anomalous
evt_03392,2836,1771147521,0,480,0,116,7935,normal
evt_03381,8275,1768896026,3,456,0,145,8437,normal
evt_00655,1950,1767264717,2,989,1,393,5490,normal
evt_00592,7875,1774812819,5,247,1,95,7394,normal
evt_00060,2832,1767813010,0,265,0,116,459,normal
evt_00636,6004,1772817527,4,538,0,162,1368,normal
evt_02516,4444,1767594112,1,391,0,119,3467,normal
evt_01240,4373,1769867533,5,258,0,95,11644,normal
evt_01154,6346,1771000571,2,1007,1,393,2894,normal
evt_02259,4403,1769009980,0,361,0,116,195,normal
evt_01322,2297,1774271408,3,468,2,145,1746,normal
evt_02504,1174,1772936759,4,571,0,162,63,normal
evt_01601,8648,1768568873,6,593,0,206,787,normal
evt_01940,4288,1768092073,5,274,1,95,642,normal
evt_03619,8145,1773475991,5,245,0,95,1685,normal
evt_04005,4772,1773919301,5,265,0,95,7387,normal
evt_00339,9446,1768335704,4,571,0,162,5688,normal
evt_01705,9664,1771924730,4,253,0,162,900,normal
evt_00793,2600,1770544336,4,431,0,162,8117,normal
evt_a0377,1000,1769392246,3,516,19,145,8,anomalous
evt_02791,5424,1774683048,6,486,0,206,9490,normal
evt_03807,7892,1772190386,1,310,0,119,260,normal
evt_00137,1534,1769017679,2,1080,1,393,2659,normal
evt_02515,2502,1772782173,1,397,1,119,3563,normal
evt_03946,4829,1768585995,4,479,0,162,60,normal
evt_03446,5524,1768304938,6,665,0,206,493,normal
evt_01203,1479,1767986336,2,1015,1,393,1345,normal
evt_02266,5328,1773998327,2,856,0,393,5237,normal
evt_02159,7904,1770894410,1,277,0,119,578,normal
evt_01998,2871,1767381507,3,444,0,145,1223,normal
evt_00520,4921,1771054446,6,604,0,206,1469,normal
evt_02372,8993,1771615539,0,334,0,116,12232,normal
evt_a0168,6635,1768088809,2,904,3,946,6,anomalous
evt_00736,7143,1771248793,4,417,0,162,330,normal
evt_03490,4871,1767284138,6,722,1,206,5622,normal
evt_02221,3822,1772523576,5,301,0,95,2025,normal
evt_00177,7951,1772630437,2,986,0,393,5857,normal
evt_03709,9386,1767621536,6,729,0,206,1373,normal
evt_a0259,2542,1768533235,1,844,2,119,11111,anomalous
evt_03967,2853,1773923906,6,736,0,206,8063,normal
evt_00284,2698,1773249761,5,242,0,95,72,normal
evt_02583,7366,1772803600,3,547,0,145,15413,normal
evt_02783,6016,1773246834,6,606,2,206,65,normal
evt_03764,1058,1771662997,5,299,1,95,320,normal
evt_03000,8589,1772976902,1,271,0,119,9755,normal
evt_a0393,7125,1768707370,4,455,16,162,7,anomalous
evt_02564,3292,1768402123,0,374,0,116,3610,normal
evt_01074,5641,1769143337,5,239,0,95,2393,normal
evt_00178,8916,1768047870,3,361,0,145,4999,normal
evt_04132,8433,1774621671,0,347,0,116,6747,normal
evt_02124,4504,1774648614,4,417,0,162,254,normal
evt_01511,3115,1771419881,0,232,0,116,1081,normal
evt_02846,6363,1773253719,0,379,0,116,332,normal
evt_01472,6896,1767496410,5,186,0,95,894,normal
evt_03149,5919,1768738067,3,393,1,145,2039,normal
evt_00418,1794,1773147451,5,295,0,95,3613,normal
evt_04493,6109,1774140192,3,361,0,145,5052,normal
evt_01917,3461,1771324686,5,275,0,95,7489,normal
evt_01565,1068,1767361771,1,357,0,119,6113,normal
evt_03878,5637,1772176106,2,913,0,393,1755,normal
evt_00159,9318,1769302173,2,827,0,393,2048,normal
evt_04239,7161,1772032365,3,344,0,145,2279,normal
evt_03888,9277,1770243229,0,306,0,116,848,normal
evt_00531,6680,1771354152,3,433,0,145,9965,normal
evt_04463,1419,1770491718,5,400,0,95,5373,normal
evt_04433,4973,1769355809,6,594,0,206,2941,normal
evt_00521,9655,1774056279,0,358,1,116,4898,normal
evt_00679,1751,1767257050,0,333,0,116,1068,normal
evt_04012,8915,1771072997,4,620,0,162,409,normal
evt_04178,5566,1772125286,3,340,0,145,2954,normal
evt_01655,6944,1774289399,0,407,1,116,11903,normal
evt_01340,7418,1767573782,4,397,1,162,3495,normal
evt_04123,5561,1772575178,2,935,0,393,332,normal
evt_00635,3167,1772290834,3,417,0,145,9930,normal
evt_01379,9278,1768026327,3,407,0,145,4967,normal
evt_00595,6221,1769239400,0,315,0,116,2482,normal
evt_00642,9475,1773176099,1,442,1,119,811,normal
evt_02630,2927,1772631050,4,434,0,162,1877,normal
evt_02480,4267,1768918241,0,382,0,116,2213,normal
evt_02137,5546,1774863714,4,447,1,162,6925,normal
evt_03364,6518,1774105913,5,348,2,95,4787,normal
evt_01471,6863,1767424790,0,362,0,116,5863,normal
evt_04320,7600,1768664691,3,489,2,145,535,normal
evt_03352,8171,1774291117,1,370,0,119,6607,normal
evt_03051,3842,1770062148,1,422,0,119,3617,normal
evt_02097,4402,1773926223,1,439,0,119,2205,normal
evt_04206,6553,1768469484,2,680,1,393,2251,normal
evt_04575,3016,1771427093,3,460,1,145,1188,normal
evt_a0018,5686,1774151314,4,531,17,162,2,anomalous
evt_01111,7750,1769071633,3,516,0,145,2440,normal
evt_02904,4075,1771309096,5,245,0,95,5662,normal
evt_01690,6638,1771179368,1,308,0,119,681,normal
evt_03963,2170,1770753110,6,512,0,206,645,normal
evt_02327,9604,1768548228,5,343,1,95,1653,normal
evt_03625,1326,1767727729,5,305,0,95,1749,normal
evt_00435,2245,1769884839,1,278,0,119,1582,normal
evt_01138,2158,1770226574,0,236,0,116,287,normal
evt_04526,3390,1767987741,0,407,1,116,809,normal
evt_02762,4919,1772798902,2,851,1,393,1852,normal
evt_00925,8879,1771595071,1,364,0,119,2479,normal
evt_02533,3447,1770256441,3,336,1,145,1244,normal
evt_01258,1906,1773902464,0,475,0,116,454,normal
evt_02519,4029,1771136009,3,455,0,145,4955,normal
evt_02978,2229,1767865306,1,274,0,119,2822,normal
evt_a0045,9832,1767746388,5,302,13,95,4,anomalous
evt_00915,4562,1772992447,4,644,0,162,2586,normal
evt_01192,2678,1768917406,1,292,0,119,4496,normal
evt_02735,6416,1772104237,6,606,0,206,5826,normal
evt_03859,6326,1769021392,6,539,1,206,60,normal
evt_03562,7689,1770878835,2,801,0,393,4069,normal
evt_03551,9264,1772988295,3,522,0,145,6566,normal
evt_00243,8354,1772567033,4,521,0,162,4009,normal
evt_00900,2153,1773728084,0,397,2,116,794,normal
evt_02155,5406,1767982657,5,338,0,95,767,normal
evt_02967,1050,1774215918,2,813,0,393,1264,normal
evt_01155,8503,1769590433,3,455,0,145,2643,normal
evt_00828,3101,1767637959,6,637,1,206,15040,normal
evt_04246,6260,1773919100,2,951,0,393,4299,normal
evt_00878,3001,1769184813,4,442,0,162,7421,normal
evt_03622,2833,1767987028,4,584,0,162,391,normal
evt_00398,3347,1774880893,2,887,0,393,3807,normal
evt_01546,8354,1770221752,4,453,0,162,69,normal
evt_01269,2999,1771407012,2,835,0,393,142,normal
evt_00553,6345,1769681105,6,757,1,206,2307,normal
evt_01959,4876,1768074582,6,751,1,206,2421,normal
evt_02088,7805,1767375418,6,646,0,206,2091,normal
evt_03025,1429,1774531558,1,445,1,119,1302,normal
evt_00970,3686,1772780867,5,305,1,95,7378,normal
evt_02767,6157,1774720755,3,462,0,145,1643,normal
evt_02584,9055,1770998056,1,333,2,119,261,normal
evt_04054,8661,1768575006,2,1004,1,393,1934,normal
evt_02031,6930,1768990072,6,620,0,206,5108,normal
evt_02326,3364,1774329944,6,721,1,206,140,normal
evt_03530,5670,1769025592,3,349,0,145,3530,normal
evt_03557,7006,1774601738,6,727,0,206,9210,normal
evt_02400,5045,1773414395,6,611,2,206,1806,normal
evt_02308,5963,1768515354,1,272,1,119,1307,normal
evt_04196,4995,1771678446,5,249,0,95,2325,normal
evt_02077,7714,1768937795,3,478,0,145,6571,normal
evt_00128,3068,1772212020,5,305,1,95,5763,normal
evt_03024,8333,1770285150,3,431,2,145,6293,normal
evt_01211,5723,1771561343,5,282,0,95,85,normal
evt_03367,1213,1772195355,3,378,1,145,8082,normal
evt_00236,7843,1769516530,5,274,0,95,1929,normal
evt_00097,9947,1773433999,5,303,0,95,914,normal
evt_01315,5668,1772313031,3,449,0,145,5923,normal
evt_a0148,5385,1771165516,2,930,5,873,4,anomalous
evt_01188,4002,1773155484,6,683,0,206,3369,normal
evt_01535,2497,1767322859,1,233,0,119,19559,normal
evt_04060,7726,1772965866,5,216,0,95,2362,normal
evt_00235,2275,1773934748,3,514,0,145,6645,normal
evt_01075,4552,1774630100,4,513,2,162,100,normal
evt_03048,1768,1768764166,1,376,0,119,70,normal
evt_00423,3439,1769095033,4,417,1,162,8844,normal
evt_00051,2188,1767281906,6,572,2,206,5943,normal
evt_03174,2371,1769100675,4,454,0,162,4005,normal
evt_03539,5004,1767263921,0,394,0,116,2275,normal
evt_02242,6942,1772794132,4,633,0,162,2072,normal
evt_04241,9764,1774022591,5,264,0,95,122,normal
evt_02746,3701,1769874030,1,365,0,119,1883,normal
evt_00441,8353,1771592823,3,428,0,145,3270,normal
evt_01702,8734,1769441364,2,879,0,393,844,normal
evt_00658,4267,1772918519,4,575,1,162,5938,normal
evt_03529,4972,1773782258,4,372,0,162,644,normal
evt_00443,7779,1770190691,2,865,1,393,281,normal
evt_01970,2280,1768226813,0,352,0,116,916,normal
evt_02825,7742,1774261020,4,378,0,162,6264,normal
evt_02028,9982,1772978896,4,506,1,162,1065,normal
evt_01550,8270,1772968739,5,282,0,95,2413,normal
evt_00407,4470,1774559280,0,274,1,116,8034,normal
evt_04498,8089,1770755246,2,865,0,393,144,normal
evt_00075,6143,1772349630,4,367,0,162,2762,normal
evt_00991,4396,1773444495,5,226,0,95,177,normal
evt_04441,7680,1768236737,4,386,0,162,7227,normal
evt_01953,6558,1770836973,5,269,0,95,488,normal
evt_01923,5764,1768915452,0,325,0,116,3717,normal
evt_00983,5903,1769806559,0,386,0,116,11850,normal
evt_00876,2539,1771281136,6,633,0,206,1277,normal
evt_01356,5382,1774209578,6,444,0,206,1824,normal
evt_a0159,6658,1772411836,6,491,3,793,4,anomalous
evt_a0387,5278,1770694052,1,369,12,119,2,anomalous
evt_02167,1881,1774781536,2,778,0,393,715,normal
evt_04448,8706,1771839692,2,917,1,393,701,normal
evt_03375,4008,1769433443,3,447,0,145,4722,normal
evt_00132,2940,1771591241,1,319,1,119,3108,normal
evt_04582,9771,1772783099,3,495,0,145,4482,normal
evt_00600,9043,1768390151,3,401,0,145,7297,normal
evt_02410,9841,1774886333,1,365,0,119,2117,normal
evt_00858,8126,1771345268,4,603,1,162,2960,normal
evt_03829,2512,1770226971,4,446,0,162,4178,normal
evt_02686,8154,1773411719,3,373,0,145,3669,normal
evt_02563,1915,1772904834,4,526,0,162,250,normal
evt_00199,4109,1774821375,2,882,0,393,383,normal
evt_02063,4607,1772446220,3,331,0,145,6015,normal
evt_a0291,3953,1769602178,0,845,1,116,5168,anomalous
evt_04065,5864,1774077926,5,357,1,95,1882,normal
evt_03832,1732,1770216602,4,551,0,162,5800,normal
evt_03022,9940,1771192276,3,462,1,145,10052,normal
evt_01647,1601,1768647410,1,454,0,119,961,normal
evt_01496,7616,1774637503,2,905,0,393,8583,normal
evt_02740,8607,1774298856,1,404,0,119,3121,normal
evt_04338,1456,1772103961,5,296,0,95,9337,normal
evt_00186,8894,1774781965,6,744,0,206,1388,normal
evt_01765,1216,1769417031,5,278,0,95,1825,normal
evt_03191,6460,1772884390,1,431,1,119,192,normal
evt_03241,9458,1774877625,3,350,2,145,2524,normal
evt_01740,4675,1767442203,0,338,0,116,6693,normal
evt_00344,1841,1771749776,1,374,1,119,5174,normal
evt_00413,7841,1769505342,4,615,0,162,10674,normal
evt_03721,9032,1769793827,2,877,1,393,1982,normal
evt_04219,3527,1773174463,3,407,0,145,870,normal
evt_02298,8675,1771977079,4,584,0,162,7793,normal
evt_03153,4282,1771923317,6,717,1,206,4825,normal
evt_01526,1175,1769188159,0,373,0,116,2983,normal
evt_01840,3010,1768039939,4,498,0,162,393,normal
evt_01711,2109,1770993263,3,451,1,145,119,normal
evt_03388,2876,1767957063,3,499,0,145,12773,normal
evt_04459,8536,1768337924,0,260,1,116,3477,normal
evt_04045,4414,1773414737,6,528,0,206,1239,normal
evt_01780,1612,1769502696,6,562,0,206,581,normal
evt_02797,6573,1773858571,0,425,0,116,4501,normal
evt_02311,8320,1770630757,0,403,0,116,1704,normal
evt_01079,6298,1769278735,5,261,1,95,85,normal
evt_04421,4371,1773842927,1,422,0,119,959,normal
evt_01587,1685,1767967229,6,540,0,206,6221,normal
evt_01065,8602,1770288656,1,343,1,119,553,normal
evt_00325,7532,1768217900,2,931,0,393,6638,normal
evt_01890,5351,1768141451,2,1004,0,393,21947,normal
evt_01686,6426,1774253615,5,273,1,95,3096,normal
evt_00837,3893,1770454679,0,372,0,116,5154,normal
evt_02247,3791,1774802404,4,482,1,162,134,normal
evt_02488,6039,1773746492,1,451,0,119,1123,normal
evt_04144,6265,1768408626,3,366,0,145,1483,normal
evt_01419,3742,1767299575,5,342,0,95,1571,normal
evt_01045,8471,1774200543,3,421,0,145,8802,normal
evt_a0353,8204,1772497278,2,1021,10,393,9,anomalous
evt_a0323,1734,1769214594,2,788,18,393,10,anomalous
evt_02933,3018,1774024755,6,616,0,206,5627,normal
evt_02333,2346,1772990356,1,199,1,119,12248,normal
evt_a0372,7904,1767839040,6,715,19,206,10,anomalous
evt_02392,2346,1769766983,2,879,0,393,914,normal
evt_02451,5202,1774633646,1,416,0,119,5384,normal
evt_03584,3474,1769960537,4,313,0,162,2146,normal
evt_01816,3043,1772641867,4,412,0,162,2343,normal
evt_03235,7971,1768464716,5,277,0,95,85,normal
evt_02792,9758,1770795936,4,486,0,162,3217,normal
evt_00203,1046,1769378932,1,385,0,119,15535,normal
evt_00909,8331,1774656141,3,394,2,145,306,normal
evt_02185,8377,1771181316,6,601,0,206,9057,normal
evt_00117,9098,1773821668,0,259,0,116,1372,normal
evt_04299,2133,1768924849,5,284,0,95,87,normal
evt_02112,4264,1772634155,1,451,0,119,1502,normal
evt_01909,7722,1773936580,1,379,0,119,1265,normal
evt_00072,9379,1768162378,3,499,0,145,976,normal
evt_a0293,4760,1773530057,6,1124,1,206,137,anomalous
evt_02855,7703,1768128011,0,282,1,116,10169,normal
evt_01440,8437,1767271557,5,211,1,95,892,normal
evt_00863,1118,1771490296,1,369,0,119,1464,normal
evt_02872,7961,1768591823,3,425,0,145,6622,normal
evt_00791,8069,1771239777,6,573,0,206,8353,normal
evt_02589,2967,1769597679,0,421,1,116,4738,normal
evt_00632,2480,1769429467,2,1073,1,393,829,normal
evt_03420,6925,1767714789,2,1054,1,393,270,normal
evt_01189,6180,1773678033,6,518,0,206,1259,normal
evt_02739,3424,1771528496,0,378,1,116,2405,normal
evt_02757,6548,1772387718,3,516,0,145,9980,normal
evt_00459,2392,1768038322,5,332,0,95,12752,normal
evt_a0164,4666,1773062240,2,1260,7,789,6,anomalous
evt_02614,9265,1773407095,6,473,0,206,7262,normal
evt_00007,2291,1771530133,3,457,1,145,729,normal
evt_03220,6755,1768138130,0,353,0,116,1487,normal
evt_01999,5921,1773645543,3,595,1,145,60,normal
evt_00639,7131,1771600757,6,652,0,206,2609,normal
evt_01962,6261,1768050545,1,469,2,119,1363,normal
evt_00049,9565,1769683543,4,508,1,162,5071,normal
evt_04455,2930,1768202369,1,453,0,119,1240,normal
evt_02146,1171,1768907132,6,682,1,206,3733,normal
evt_03056,8747,1771603019,4,357,0,162,6974,normal
evt_a0132,9611,1770557853,6,534,3,528,6,anomalous
evt_03751,5032,1770307374,2,837,0,393,7044,normal
evt_00656,3595,1771092360,4,609,0,162,7588,normal
evt_02196,2656,1770242722,1,333,0,119,1850,normal
evt_03482,8251,1773044059,2,931,2,393,3350,normal
evt_03031,4890,1770138122,5,205,0,95,5788,normal
evt_01368,2389,1769863963,0,282,0,116,3277,normal
evt_01563,3878,1769261457,1,423,0,119,2251,normal
evt_02421,7141,1773954772,4,357,0,162,483,normal
evt_03837,6215,1767973445,0,295,0,116,2146,normal
evt_a0294,4028,1772929448,1,836,0,119,1208,anomalous
evt_02571,1315,1771149696,3,540,0,145,409,normal
evt_03344,4374,1771606839,1,446,0,119,1208,normal
evt_a0309,3750,1771635365,6,583,18,206,8,anomalous
evt_02440,1732,1774249960,5,303,1,95,3023,normal
evt_04458,5858,1769950542,6,649,0,206,5199,normal
evt_01446,3694,1769755361,1,198,0,119,7359,normal
evt_03127,6656,1768239233,1,532,1,119,14959,normal
evt_03979,7763,1773799382,6,456,0,206,60,normal
evt_01443,1769,1769430638,1,505,0,119,2016,normal
evt_02194,9084,1770546676,1,460,0,119,5886,normal
evt_01937,1868,1772721502,5,294,1,95,3338,normal
evt_04589,7426,1769708513,2,825,0,393,4392,normal
evt_01669,7946,1772482158,0,396,0,116,3104,normal
evt_00466,4389,1771239999,3,507,0,145,243,normal
evt_02142,7705,1768586231,4,368,1,162,2831,normal
evt_02272,2686,1772568861,3,456,0,145,208,normal
evt_00995,3877,1768765554,6,603,0,206,127,normal
evt_01580,9600,1770460165,3,417,0,145,1296,normal
evt_00469,4996,1771251755,5,289,0,95,3539,normal
evt_02688,7187,1768565692,0,390,0,116,488,normal
evt_01600,9158,1773398756,1,471,2,119,484,normal
evt_01151,5803,1770480540,0,361,0,116,3528,normal
evt_00156,5781,1771153019,5,302,0,95,2314,normal
evt_00848,8289,1773348663,2,843,0,393,1312,normal
evt_03175,9265,1774117837,4,337,1,162,637,normal
evt_02203,3126,1769349236,5,237,2,95,876,normal
evt_a0260,6773,1770714157,6,1179,1,206,1022,anomalous
evt_03560,1152,1768292843,1,365,0,119,6583,normal
evt_04538,3633,1772220011,4,573,0,162,12071,normal
evt_03520,4055,1774699650,4,586,1,162,707,normal
evt_02103,2334,1774353917,5,212,0,95,60,normal
evt_03373,6475,1769766192,1,475,0,119,460,normal
evt_04282,9873,1769042543,5,239,1,95,1700,normal
evt_04579,5024,1771685254,6,677,0,206,1051,normal
evt_04224,2229,1768836059,2,853,0,393,2831,normal
evt_00205,4898,1771723086,6,486,0,206,10591,normal
evt_04547,5769,1770065874,4,571,0,162,1155,normal
evt_01710,6690,1774187338,6,638,0,206,2730,normal
evt_01165,3409,1773423010,4,410,0,162,386,normal
evt_03535,1130,1774981824,0,358,0,116,2716,normal
evt_00180,1803,1774288611,4,478,1,162,1674,normal
evt_00447,4203,1770796827,4,435,1,162,4271,normal
evt_03228,3651,1767378072,2,1004,0,393,1391,normal
evt_02428,9978,1773684476,3,423,0,145,5413,normal
evt_03548,4121,1773650747,1,302,1,119,2078,normal
evt_02069,6851,1771409696,3,425,0,145,4550,normal
evt_00098,8956,1767440781,3,351,1,145,1417,normal
evt_01730,6081,1768465614,0,259,0,116,2512,normal
evt_02837,3305,1769417550,2,801,0,393,646,normal
evt_03655,7493,1770993466,4,503,1,162,8210,normal
evt_02809,9699,1770040225,0,224,0,116,1648,normal
evt_00777,8207,1768459435,1,201,0,119,1083,normal
evt_01253,7757,1769335857,6,619,0,206,1589,normal
evt_03306,8545,1770977169,0,424,0,116,1213,normal
evt_01886,7317,1774812903,2,887,0,393,3162,normal
