record_id,route,station,train_id,scheduled_time,actual_time,weather,day_type,incident_type,incident_note,delay_minutes
29bdac1e-9244-4a8e-970e-9aae7c5af0b7,Colombo Fort - Kandy,Kandy,IC-4678,2025-03-24T07:30:00,2025-03-24T07:32:30,clear,weekday,none,,2.5
51d4f2a1-2463-493a-8002-31f957a88f58,Colombo Fort - Batticaloa,Batticaloa,UD-2640,2025-03-24T08:00:00,2025-03-24T07:58:00,light_rain,weekend,none,,-2.0
678dc378-8be1-4ae2-a759-3d556e59c291,Colombo Fort - Batticaloa,Colombo Fort,ND-6234,2025-03-24T09:35:00,2025-03-24T09:34:24,clear,weekend,none,,-0.6
caa9ece4-5287-4f64-93c6-052a73240cd7,Colombo Fort - Trincomalee,Trincomalee,ND-1401,2025-03-24T16:40:00,2025-03-24T16:49:00,clear,weekday,mechanical,"Locomotive on ND-1401 reported engine overheating near Trincomalee, replacement unit dispatched.",9.0
f8f8ecb6-f3f6-4182-9e21-adb5af19dff7,Colombo Fort - Badulla,Colombo Fort,IC-2709,2025-03-24T16:50:00,2025-03-24T17:08:12,clear,weekday,mechanical,"Brake system fault detected on IC-2709, inspected and cleared at Colombo Fort before continuing.",18.2
8d8c6e18-dd2f-4ffd-83e8-1dbc2ffca90b,Colombo Fort - Trincomalee,Colombo Fort,PM-3369,2025-03-24T17:30:00,2025-03-24T17:32:06,clear,weekend,staffing,Platform staff shortage at Colombo Fort slowed boarding and dispatch.,2.1
d323dc76-d15c-4a97-ba77-91472800a3e5,Colombo Fort - Kandy,Kandy,UD-9908,2025-03-24T19:20:00,2025-03-24T19:21:06,clear,weekend,none,,1.1
225f4282-8ee7-4135-8d9b-1884c5d4116b,Colombo Fort - Jaffna,Colombo Fort,IC-1341,2025-03-25T07:50:00,2025-03-25T07:48:00,clear,weekend,none,,-2.0
35bfd121-47da-4996-89e3-7ce672e222cc,Colombo Fort - Galle,Colombo Fort,ND-5258,2025-03-25T09:00:00,2025-03-25T09:03:00,clear,weekday,none,,3.0
58eb8fa9-d0bc-4dea-9899-63cd758825bf,Colombo Fort - Kandy,Peradeniya,PM-9230,2025-03-25T13:50:00,2025-03-25T13:48:00,clear,weekday,none,,-2.0
daaa201a-ade4-4708-80f8-2e2d30b0480b,Colombo Fort - Batticaloa,Colombo Fort,YD-9245,2025-03-25T18:10:00,2025-03-25T18:08:54,clear,weekday,none,,-1.1
1a7b13ba-8dbf-4449-b5bf-cc313a542cc3,Colombo Fort - Galle,Kalutara,PM-1753,2025-03-25T18:20:00,2025-03-25T18:18:48,clear,weekday,none,,-1.2
6c064dd1-2cc1-4031-8550-c4118b4fc26b,Colombo Fort - Galle,Kalutara,IC-2915,2025-03-25T18:30:00,2025-03-25T18:46:48,light_rain,weekday,signal_fault,"Automatic signal at Kalutara stuck on red, manual override required, causing delays through the section.",16.8
7d9e0c15-eefd-4415-b4f0-047f3ace764a,Colombo Fort - Jaffna,Vavuniya,IC-2761,2025-03-25T19:15:00,2025-03-25T19:14:30,clear,weekend,none,,-0.5
13380065-d5ec-4f41-8687-4e3ee1d95a62,Colombo Fort - Matara,Colombo Fort,IC-5831,2025-03-25T22:00:00,2025-03-25T22:07:54,fog,weekday,staffing,Delayed departure from Colombo Fort due to late arrival of relief crew for IC-5831.,7.9
dc053b25-36e9-4970-b647-75ae23207b0e,Colombo Fort - Jaffna,Jaffna,PM-5209,2025-03-26T06:35:00,2025-03-26T06:35:24,clear,weekday,none,,0.4
3e32a3c9-ccf2-45ce-b813-763215463fce,Colombo Fort - Trincomalee,Colombo Fort,YD-2079,2025-03-26T06:35:00,2025-03-26T06:46:42,clear,weekend,signal_fault,"Signal failure reported near Colombo Fort, trains held for 11 minutes while technicians reset the interlocking system.",11.7
ecd610fe-72e4-4ada-977c-65cb0ed6098d,Colombo Fort - Galle,Kalutara,IC-1078,2025-03-26T06:35:00,2025-03-26T06:51:42,clear,weekend,mechanical,"Brake system fault detected on IC-1078, inspected and cleared at Kalutara before continuing.",16.7
5ceae73e-95fc-420c-8bf1-7484ab30add7,Colombo Fort - Jaffna,Colombo Fort,IC-7633,2025-03-26T06:40:00,2025-03-26T06:38:00,clear,weekday,none,,-2.0
93220f0b-e957-41f1-93c0-46bc3db1251c,Colombo Fort - Trincomalee,Polgahawela,PM-1423,2025-03-26T06:40:00,2025-03-26T06:55:36,clear,weekend,track_obstruction,Fallen tree on the line near Polgahawela required manual clearance before PM-1423 could proceed.,15.6
699bb651-d2a2-43a1-a057-80f3aa409dfc,Colombo Fort - Badulla,Nanu Oya,ND-1777,2025-03-26T08:40:00,2025-03-26T08:59:12,heavy_rain,public_holiday,weather,"Flooding risk reported on the track bed near Nanu Oya, service ran at reduced speed as a precaution.",19.2
b1d7e4f7-799c-4a5a-9840-b5ec74544378,Colombo Fort - Badulla,Ella,UD-2595,2025-03-26T10:45:00,2025-03-26T10:48:18,clear,weekend,none,,3.3
8d6c49dd-ba12-4912-8311-c16f94b1e7ec,Colombo Fort - Kandy,Kandy,PM-7365,2025-03-26T11:15:00,2025-03-26T11:15:30,clear,weekend,none,,0.5
e14a2e7b-a456-4145-806b-446954d1c881,Colombo Fort - Matara,Galle,IC-9987,2025-03-26T14:35:00,2025-03-26T14:37:12,clear,weekday,none,,2.2
5802ba95-c867-488b-bb2e-ef50a843fce6,Colombo Fort - Galle,Colombo Fort,IC-9072,2025-03-26T19:10:00,2025-03-26T19:24:06,clear,weekday,signal_fault,"Signal failure reported near Colombo Fort, trains held for 14 minutes while technicians reset the interlocking system.",14.1
b238d6cc-c2a4-4b71-b0bc-73cd5bb8e104,Colombo Fort - Badulla,Colombo Fort,UD-4178,2025-03-26T19:40:00,2025-03-26T19:50:36,extreme_heat,weekend,signal_fault,"Automatic signal at Colombo Fort stuck on red, manual override required, causing delays through the section.",10.6
3090e811-2c59-4d55-9126-ec6d92ee5679,Colombo Fort - Matara,Matara,IC-9785,2025-03-26T20:05:00,2025-03-26T20:24:00,fog,weekday,mechanical,"Brake system fault detected on IC-9785, inspected and cleared at Matara before continuing.",19.0
44d5d900-d263-418f-8358-8ef1cc2a4277,Colombo Fort - Matara,Matara,UD-9449,2025-03-26T21:50:00,2025-03-26T22:16:48,heavy_rain,weekday,mechanical,"Brake system fault detected on UD-9449, inspected and cleared at Matara before continuing.",26.8
8c2840a5-e0af-4027-b834-39eaf87d5ca3,Colombo Fort - Batticaloa,Batticaloa,IC-2106,2025-03-27T05:50:00,2025-03-27T06:10:00,clear,weekday,mechanical,"Locomotive on IC-2106 reported engine overheating near Batticaloa, replacement unit dispatched.",20.0
b084e052-6e54-42c0-8327-934db72560eb,Colombo Fort - Batticaloa,Colombo Fort,ND-3841,2025-03-27T06:20:00,2025-03-27T06:40:36,clear,weekday,mechanical,"Locomotive on ND-3841 reported engine overheating near Colombo Fort, replacement unit dispatched.",20.6
1b2d8255-3299-4c53-b14c-a1ad478c8bf9,Colombo Fort - Kandy,Peradeniya,ND-2758,2025-03-27T08:45:00,2025-03-27T08:43:00,light_rain,weekend,none,,-2.0
27230de9-4a14-4be2-be5d-7d4a16ac876b,Colombo Fort - Galle,Galle,ND-4644,2025-03-27T12:15:00,2025-03-27T12:15:42,fog,weekend,none,,0.7
0714fae5-7c64-4e16-ad68-8d657b95ad78,Colombo Fort - Trincomalee,Colombo Fort,UD-7181,2025-03-27T13:40:00,2025-03-27T13:38:00,clear,weekday,staffing,Delayed departure from Colombo Fort due to late arrival of relief crew for UD-7181.,-2.0
39ca6c28-71ad-4cea-bfb2-05345bbaad53,Colombo Fort - Galle,Colombo Fort,IC-6918,2025-03-27T14:05:00,2025-03-27T14:23:36,clear,weekday,mechanical,"Locomotive on IC-6918 reported engine overheating near Colombo Fort, replacement unit dispatched.",18.6
fbb585d4-8a9a-40b8-b1d6-2d077ca7990c,Colombo Fort - Batticaloa,Batticaloa,IC-2314,2025-03-27T15:10:00,2025-03-27T15:20:12,fog,public_holiday,none,,10.2
f1b6e7bb-c06d-488d-932c-af1e905c2661,Colombo Fort - Kandy,Colombo Fort,IC-1566,2025-03-27T17:10:00,2025-03-27T17:10:30,light_rain,weekend,none,,0.5
cc4e6531-1982-4478-80ed-37fd996d0e12,Colombo Fort - Kandy,Kandy,ND-6880,2025-03-27T17:35:00,2025-03-27T17:52:00,clear,public_holiday,signal_fault,"Automatic signal at Kandy stuck on red, manual override required, causing delays through the section.",17.0
c8ad1668-7368-4dec-a478-d2e56e7ee042,Colombo Fort - Batticaloa,Polonnaruwa,IC-7765,2025-03-27T18:05:00,2025-03-27T18:26:06,fog,weekend,mechanical,"Brake system fault detected on IC-7765, inspected and cleared at Polonnaruwa before continuing.",21.1
25521892-5721-49ae-be04-865435763a73,Colombo Fort - Matara,Matara,ND-4672,2025-03-27T18:30:00,2025-03-27T18:45:00,clear,public_holiday,signal_fault,"Automatic signal at Matara stuck on red, manual override required, causing delays through the section.",15.0
4f1a56df-6e67-4af9-8f48-b5e02590431b,Colombo Fort - Jaffna,Colombo Fort,ND-7255,2025-03-27T22:45:00,2025-03-27T22:46:24,light_rain,weekday,none,,1.4
cdcd7a25-b4ed-4f23-aad2-f4af3f807a83,Colombo Fort - Badulla,Colombo Fort,IC-1048,2025-03-28T05:10:00,2025-03-28T05:24:30,fog,weekday,weather,"Flooding risk reported on the track bed near Colombo Fort, service ran at reduced speed as a precaution.",14.5
87c451ce-1a3d-4781-9d72-cf890806562b,Colombo Fort - Galle,Kalutara,IC-7403,2025-03-28T07:30:00,2025-03-28T07:46:30,heavy_rain,weekend,weather,Heavy rain near Kalutara reduced visibility and required speed restrictions on the approach.,16.5
1eb5b5d9-5ab2-4a72-8493-48a9d768d9ab,Colombo Fort - Kandy,Colombo Fort,ND-4706,2025-03-28T08:00:00,2025-03-28T08:01:30,clear,weekday,none,,1.5
5b171966-e622-49ca-a7e3-47b4cba219e1,Colombo Fort - Jaffna,Jaffna,ND-2655,2025-03-28T08:10:00,2025-03-28T08:11:06,extreme_heat,weekend,none,,1.1
05f15211-0589-442b-aac1-4fc5d9f52997,Colombo Fort - Matara,Matara,UD-4633,2025-03-28T11:00:00,2025-03-28T11:02:24,light_rain,weekday,none,,2.4
85b305b6-ed13-4c0c-9a6f-9823a0acd57b,Colombo Fort - Galle,Panadura,UD-9764,2025-03-28T17:00:00,2025-03-28T16:59:48,clear,weekend,none,,-0.2
a1df5041-b5a1-4c59-9326-8719d50057bf,Colombo Fort - Jaffna,Anuradhapura,ND-8243,2025-03-28T17:40:00,2025-03-28T17:50:00,extreme_heat,weekday,signal_fault,"Automatic signal at Anuradhapura stuck on red, manual override required, causing delays through the section.",10.0
cec40b56-c47d-4a0d-a4ed-345c9de901b6,Colombo Fort - Kandy,Colombo Fort,YD-1918,2025-03-28T18:00:00,2025-03-28T18:09:06,clear,weekday,signal_fault,"Automatic signal at Colombo Fort stuck on red, manual override required, causing delays through the section.",9.1
bb3fdbcb-8560-4db1-a1eb-3e933ea056c7,Colombo Fort - Kandy,Colombo Fort,UD-8431,2025-03-28T18:15:00,2025-03-28T18:30:24,light_rain,weekday,track_obstruction,Fallen tree on the line near Colombo Fort required manual clearance before UD-8431 could proceed.,15.4
1e231b3c-1c18-487b-928d-b0a8771022cb,Colombo Fort - Matara,Colombo Fort,UD-1113,2025-03-28T21:50:00,2025-03-28T22:01:18,clear,weekday,signal_fault,"Automatic signal at Colombo Fort stuck on red, manual override required, causing delays through the section.",11.3
da1f3eb9-85c7-4d0f-94da-6985fbe48f03,Colombo Fort - Batticaloa,Colombo Fort,UD-6427,2025-03-29T07:45:00,2025-03-29T07:51:30,clear,weekend,staffing,Delayed departure from Colombo Fort due to late arrival of relief crew for UD-6427.,6.5
06f2f13f-30a9-4e57-8781-8107a3039706,Colombo Fort - Matara,Matara,UD-8937,2025-03-29T08:10:00,2025-03-29T08:15:54,fog,weekend,none,,5.9
831cbf60-aae3-41b5-8f7e-4fad90412574,Colombo Fort - Trincomalee,Trincomalee,UD-8474,2025-03-29T09:00:00,2025-03-29T09:03:30,heavy_rain,weekend,none,,3.5
c046fb5e-cf57-4ee5-91ac-ce432fe42037,Colombo Fort - Galle,Kalutara,IC-3914,2025-03-29T10:50:00,2025-03-29T10:55:00,clear,public_holiday,none,,5.0
c8a07762-7237-4e64-bee4-a7cb4daeb3c8,Colombo Fort - Trincomalee,Polgahawela,YD-4172,2025-03-29T11:00:00,2025-03-29T11:04:30,clear,weekday,none,,4.5
292498c0-5a5a-4059-8c29-b9ec0117d57c,Colombo Fort - Trincomalee,Colombo Fort,IC-1381,2025-03-29T11:35:00,2025-03-29T11:37:24,clear,weekday,none,,2.4
cbece6fc-dfbc-483c-8bb8-0685e3ac5488,Colombo Fort - Badulla,Ella,PM-9022,2025-03-29T15:50:00,2025-03-29T15:52:30,light_rain,weekday,none,,2.5
9251d7e4-8c66-4d10-a8e2-d7fdd8b323f8,Colombo Fort - Kandy,Peradeniya,IC-1320,2025-03-29T19:10:00,2025-03-29T19:27:36,clear,weekday,mechanical,"Brake system fault detected on IC-1320, inspected and cleared at Peradeniya before continuing.",17.6
c3b9161d-b9cb-4e93-80da-266f9ec75e3d,Colombo Fort - Batticaloa,Batticaloa,YD-1488,2025-03-29T19:35:00,2025-03-29T19:49:36,clear,weekday,weather,Heavy rain near Batticaloa reduced visibility and required speed restrictions on the approach.,14.6
cea0be7c-eb6b-4460-82c0-2188c72ffb6c,Colombo Fort - Badulla,Ella,ND-2172,2025-03-29T19:45:00,2025-03-29T20:02:54,clear,weekday,mechanical,"Locomotive on ND-2172 reported engine overheating near Ella, replacement unit dispatched.",17.9
3e994380-47e3-4a2a-9499-fa69e59b00cd,Colombo Fort - Badulla,Nanu Oya,YD-7518,2025-03-29T21:40:00,2025-03-29T22:10:36,heavy_rain,weekday,mechanical,"Brake system fault detected on YD-7518, inspected and cleared at Nanu Oya before continuing.",30.6
4498e532-2bff-4c0e-a347-4f169ee78d45,Colombo Fort - Badulla,Nanu Oya,ND-1542,2025-03-29T22:10:00,2025-03-29T22:15:36,light_rain,weekend,weather,"Flooding risk reported on the track bed near Nanu Oya, service ran at reduced speed as a precaution.",5.6
59f8059e-f4ad-44cd-b4f3-446afc3b32ab,Colombo Fort - Matara,Colombo Fort,ND-7829,2025-03-30T05:50:00,2025-03-30T05:49:12,clear,weekday,none,,-0.8
6d3b555e-850f-470d-931d-0aecd831e7e8,Colombo Fort - Badulla,Nanu Oya,ND-5795,2025-03-30T06:50:00,2025-03-30T06:48:36,clear,weekday,none,,-1.4
004fe591-f31b-45a8-b210-9d44b3cf2a42,Colombo Fort - Kandy,Kandy,IC-7198,2025-03-30T10:05:00,2025-03-30T10:19:48,extreme_heat,weekday,signal_fault,"Automatic signal at Kandy stuck on red, manual override required, causing delays through the section.",14.8
d181d834-7727-496e-b5de-4f5a90c1fec5,Colombo Fort - Matara,Colombo Fort,UD-1535,2025-03-30T10:40:00,2025-03-30T10:39:00,extreme_heat,weekend,none,,-1.0
cfcf7450-7608-41df-a9a6-cd71af74513e,Colombo Fort - Matara,Matara,UD-8764,2025-03-30T11:00:00,2025-03-30T11:15:12,clear,weekday,track_obstruction,Fallen tree on the line near Matara required manual clearance before UD-8764 could proceed.,15.2
306be66c-82b1-4dc0-a43c-61a89516e48c,Colombo Fort - Trincomalee,Colombo Fort,PM-6616,2025-03-30T13:50:00,2025-03-30T13:54:48,light_rain,weekday,none,,4.8
3900c29d-ed26-45cd-8e96-b981fef29a6b,Colombo Fort - Badulla,Nanu Oya,PM-9697,2025-03-30T14:05:00,2025-03-30T14:17:30,clear,weekend,track_obstruction,Livestock on the track near Nanu Oya caused an unscheduled stop.,12.5
d0712f4f-bb6c-4e0a-ad0f-83238281783c,Colombo Fort - Kandy,Colombo Fort,ND-8119,2025-03-30T18:30:00,2025-03-30T18:34:36,clear,public_holiday,none,,4.6
e2d28c4a-0a08-43ca-b4b5-ba1c235813da,Colombo Fort - Galle,Kalutara,IC-3960,2025-03-30T19:45:00,2025-03-30T19:44:48,light_rain,weekend,none,,-0.2
e5cf13d3-0961-4f9c-81f3-00f339e98f33,Colombo Fort - Badulla,Colombo Fort,ND-1579,2025-03-30T22:35:00,2025-03-30T22:40:00,light_rain,weekday,none,,5.0
8accbe3a-1ac1-4efe-8080-4b7d8b13928f,Colombo Fort - Jaffna,Jaffna,PM-8014,2025-03-30T22:35:00,2025-03-30T22:33:54,clear,weekday,none,,-1.1
bceaca94-40d6-4dac-92f2-2061ab21e3a1,Colombo Fort - Trincomalee,Trincomalee,PM-5700,2025-03-30T22:50:00,2025-03-30T22:48:12,clear,weekend,none,,-1.8
8c7ff0cf-9c06-4235-9ef6-adf318055744,Colombo Fort - Matara,Colombo Fort,PM-3115,2025-03-31T06:10:00,2025-03-31T06:08:30,clear,weekend,none,,-1.5
3642b510-0806-482d-bd47-327497ebb857,Colombo Fort - Trincomalee,Trincomalee,IC-2506,2025-03-31T07:15:00,2025-03-31T07:16:42,light_rain,weekday,none,,1.7
e5b6c07a-21a4-44b0-87c1-60db53ca25ac,Colombo Fort - Galle,Panadura,UD-2949,2025-03-31T08:00:00,2025-03-31T08:13:54,clear,weekday,track_obstruction,Fallen tree on the line near Panadura required manual clearance before UD-2949 could proceed.,13.9
d04eadd6-4e3c-467d-a603-7be49fa75cf1,Colombo Fort - Galle,Panadura,IC-3183,2025-03-31T08:10:00,2025-03-31T08:17:00,extreme_heat,public_holiday,none,,7.0
112ee6d8-c807-4dbe-99a1-7263739712a7,Colombo Fort - Galle,Panadura,PM-7374,2025-03-31T08:20:00,2025-03-31T08:25:06,clear,weekend,none,,5.1
21348f8f-e5d3-4c93-ab22-a1614f00f8b3,Colombo Fort - Jaffna,Colombo Fort,ND-3317,2025-03-31T08:35:00,2025-03-31T08:37:54,clear,weekend,none,,2.9
3db09fe8-ac5c-4051-a210-66084b818117,Colombo Fort - Kandy,Peradeniya,YD-1870,2025-03-31T12:35:00,2025-03-31T12:38:36,fog,weekend,none,,3.6
9a3e5f0c-61b9-473e-9f0a-7998a0d28ae4,Colombo Fort - Galle,Colombo Fort,ND-1745,2025-03-31T13:35:00,2025-03-31T13:34:00,clear,weekend,none,,-1.0
f2942a07-cb0e-4ac9-b365-aae9c76c5455,Colombo Fort - Galle,Kalutara,PM-6146,2025-03-31T17:15:00,2025-03-31T17:17:00,extreme_heat,weekday,none,,2.0
0be59b17-90cf-49f4-9272-29c656eefe71,Colombo Fort - Kandy,Peradeniya,YD-2765,2025-03-31T17:50:00,2025-03-31T17:48:00,light_rain,weekend,none,,-2.0
cfc35d5d-f887-492a-be23-3a2698dc645f,Colombo Fort - Batticaloa,Colombo Fort,ND-4384,2025-03-31T18:10:00,2025-03-31T18:29:24,clear,weekday,mechanical,"Locomotive on ND-4384 reported engine overheating near Colombo Fort, replacement unit dispatched.",19.4
cb4bae7c-43aa-47f4-acf3-0db0cdb28c91,Colombo Fort - Matara,Matara,YD-5702,2025-03-31T19:20:00,2025-03-31T19:28:54,extreme_heat,weekday,staffing,Delayed departure from Matara due to late arrival of relief crew for YD-5702.,8.9
8e2a2263-bd75-4944-b8fb-28548dc5bcda,Colombo Fort - Galle,Galle,ND-2094,2025-03-31T19:50:00,2025-03-31T20:09:18,clear,weekday,mechanical,"Brake system fault detected on ND-2094, inspected and cleared at Galle before continuing.",19.3
5f6795ff-e4e6-4650-9885-1fb3a96db734,Colombo Fort - Badulla,Badulla,YD-4850,2025-03-31T20:00:00,2025-03-31T19:58:00,extreme_heat,weekend,none,,-2.0
dc36018c-a9f1-4048-9dac-6c074f1f3380,Colombo Fort - Galle,Colombo Fort,PM-1088,2025-03-31T20:10:00,2025-03-31T20:11:24,light_rain,weekday,none,,1.4
12576a92-a74e-4d44-840a-da607de34390,Colombo Fort - Kandy,Colombo Fort,IC-3038,2025-03-31T21:40:00,2025-03-31T21:57:36,clear,weekend,mechanical,"Brake system fault detected on IC-3038, inspected and cleared at Colombo Fort before continuing.",17.6
f15a0742-0922-4ef6-b909-6deb8a525640,Colombo Fort - Kandy,Peradeniya,UD-7587,2025-04-01T05:35:00,2025-04-01T05:35:42,clear,weekday,none,,0.7
410205ad-7a4d-4fc8-908c-34b4c5e56f4c,Colombo Fort - Jaffna,Jaffna,ND-6497,2025-04-01T06:35:00,2025-04-01T06:50:18,clear,weekday,mechanical,"Locomotive on ND-6497 reported engine overheating near Jaffna, replacement unit dispatched.",15.3
a77dc07d-ca4a-4e6d-8fc9-75eb45572b1b,Colombo Fort - Matara,Colombo Fort,UD-3474,2025-04-01T06:50:00,2025-04-01T06:49:54,light_rain,weekend,none,,-0.1
1ec0e522-8451-4125-a51c-7b54d8f2b2fb,Colombo Fort - Matara,Colombo Fort,PM-3315,2025-04-01T14:15:00,2025-04-01T14:22:18,clear,public_holiday,none,,7.3
ded27e58-6f2b-48bb-bbfb-71c66fd2baf6,Colombo Fort - Badulla,Badulla,YD-2305,2025-04-01T16:05:00,2025-04-01T16:26:18,extreme_heat,weekday,signal_fault,"Automatic signal at Badulla stuck on red, manual override required, causing delays through the section.",21.3
c62773fa-8850-418f-8d5e-86b425ed7991,Colombo Fort - Matara,Colombo Fort,UD-6543,2025-04-01T17:00:00,2025-04-01T17:16:24,heavy_rain,weekday,weather,Heavy rain near Colombo Fort reduced visibility and required speed restrictions on the approach.,16.4
bcfc99d5-f07d-4b86-b5d7-bb4aee5ea822,Colombo Fort - Batticaloa,Polonnaruwa,PM-6468,2025-04-01T17:15:00,2025-04-01T17:30:00,clear,weekday,track_obstruction,Fallen tree on the line near Polonnaruwa required manual clearance before PM-6468 could proceed.,15.0
2d29f2d8-3d69-4b0d-ba4e-f058b7052aa0,Colombo Fort - Galle,Galle,YD-9563,2025-04-01T17:45:00,2025-04-01T17:57:30,clear,weekday,weather,Heavy rain near Galle reduced visibility and required speed restrictions on the approach.,12.5
c6fd19f4-5481-4e46-84d3-6927f5ba49dc,Colombo Fort - Badulla,Colombo Fort,UD-4223,2025-04-01T18:05:00,2025-04-01T18:09:18,clear,weekday,none,,4.3
788a0ac5-4413-4229-a54c-6df354a371ca,Colombo Fort - Kandy,Colombo Fort,ND-4004,2025-04-01T18:35:00,2025-04-01T18:33:00,clear,weekend,none,,-2.0
7026d15b-a62b-407a-a299-2190c4e8bbab,Colombo Fort - Jaffna,Anuradhapura,UD-2684,2025-04-01T18:35:00,2025-04-01T18:54:30,extreme_heat,weekend,track_obstruction,Fallen tree on the line near Anuradhapura required manual clearance before UD-2684 could proceed.,19.5
26f235e1-2b50-4214-a0a5-0b563464060b,Colombo Fort - Jaffna,Vavuniya,PM-3518,2025-04-01T18:50:00,2025-04-01T18:48:00,clear,weekend,none,,-2.0
beb50f9f-575f-4a8b-aecd-3e92fa1e32d4,Colombo Fort - Matara,Colombo Fort,IC-2575,2025-04-01T19:45:00,2025-04-01T20:00:12,clear,weekday,mechanical,"Locomotive on IC-2575 reported engine overheating near Colombo Fort, replacement unit dispatched.",15.2
cbefd13a-1423-4a3d-9bac-7bddc90131b6,Colombo Fort - Batticaloa,Colombo Fort,ND-7363,2025-04-01T20:10:00,2025-04-01T20:21:24,clear,weekday,weather,"Flooding risk reported on the track bed near Colombo Fort, service ran at reduced speed as a precaution.",11.4
4abc7d54-de95-4530-8f72-e7f13eeef53f,Colombo Fort - Batticaloa,Polonnaruwa,YD-6636,2025-04-01T22:15:00,2025-04-01T22:15:12,clear,weekend,none,,0.2
54273c1a-ccba-4d44-924e-b8547fb55b08,Colombo Fort - Galle,Kalutara,PM-2949,2025-04-02T05:00:00,2025-04-02T05:06:48,light_rain,public_holiday,none,,6.8
e0b578d7-253e-4dd7-9852-9dd3719660b8,Colombo Fort - Jaffna,Vavuniya,IC-5116,2025-04-02T06:05:00,2025-04-02T06:15:00,light_rain,weekday,signal_fault,"Signal failure reported near Vavuniya, trains held for 10 minutes while technicians reset the interlocking system.",10.0
1f1ed5bf-1af4-469e-b07f-e08613c05b6c,Colombo Fort - Matara,Matara,IC-6420,2025-04-02T06:15:00,2025-04-02T06:26:36,clear,weekday,track_obstruction,Livestock on the track near Matara caused an unscheduled stop.,11.6
5eb5e352-29cf-4f72-adfe-df7c2088e81a,Colombo Fort - Matara,Galle,UD-8219,2025-04-02T07:00:00,2025-04-02T07:14:42,fog,weekday,signal_fault,"Signal failure reported near Galle, trains held for 14 minutes while technicians reset the interlocking system.",14.7
1e21dbb1-0fb3-4737-be21-561dc597f86a,Colombo Fort - Jaffna,Anuradhapura,YD-9426,2025-04-02T07:45:00,2025-04-02T07:57:36,clear,weekday,weather,Heavy rain near Anuradhapura reduced visibility and required speed restrictions on the approach.,12.6
544c23a0-e5a6-42cc-9f54-0ecfe3ac1a4a,Colombo Fort - Trincomalee,Trincomalee,UD-9936,2025-04-02T08:15:00,2025-04-02T08:13:42,extreme_heat,weekend,none,,-1.3
423bba91-faab-40e5-b914-5a739f9ff2a2,Colombo Fort - Batticaloa,Polonnaruwa,YD-7527,2025-04-02T18:10:00,2025-04-02T18:11:24,clear,weekday,none,,1.4
a8407ac2-631c-4943-a5f2-d61abe281694,Colombo Fort - Matara,Colombo Fort,UD-1243,2025-04-02T18:15:00,2025-04-02T18:17:12,light_rain,weekday,none,,2.2
8cf59898-96df-4f0c-9968-9f5c0d5da049,Colombo Fort - Jaffna,Colombo Fort,ND-2829,2025-04-02T18:45:00,2025-04-02T18:52:18,heavy_rain,weekday,none,,7.3
22ed9a13-1065-4f8e-8607-2634068fef52,Colombo Fort - Trincomalee,Trincomalee,PM-5883,2025-04-02T19:45:00,2025-04-02T19:47:42,light_rain,weekday,none,,2.7
e01fa33f-c19c-4062-8045-ad23da87e1dd,Colombo Fort - Kandy,Peradeniya,PM-8233,2025-04-02T22:45:00,2025-04-02T22:59:42,clear,weekday,track_obstruction,Fallen tree on the line near Peradeniya required manual clearance before PM-8233 could proceed.,14.7
c2e68c1b-e4ce-4e34-853b-d306411555e8,Colombo Fort - Galle,Colombo Fort,PM-2168,2025-04-03T06:15:00,2025-04-03T06:19:18,clear,weekday,none,,4.3
cf59faa5-8a37-4b74-8780-ea275283059f,Colombo Fort - Matara,Colombo Fort,YD-7698,2025-04-03T06:35:00,2025-04-03T06:56:30,light_rain,weekday,track_obstruction,Livestock on the track near Colombo Fort caused an unscheduled stop.,21.5
a8338793-00fd-46b4-a214-c10d13743a64,Colombo Fort - Kandy,Colombo Fort,YD-4727,2025-04-03T07:00:00,2025-04-03T07:00:06,light_rain,weekday,none,,0.1
cee65350-df35-4ef9-be2b-929cdd30bc08,Colombo Fort - Galle,Panadura,UD-7047,2025-04-03T08:00:00,2025-04-03T08:20:12,light_rain,weekend,track_obstruction,Fallen tree on the line near Panadura required manual clearance before UD-7047 could proceed.,20.2
372f13a6-7f49-40e4-ae04-ba85fb8efd24,Colombo Fort - Badulla,Colombo Fort,IC-6655,2025-04-03T09:40:00,2025-04-03T09:38:00,clear,weekday,none,,-2.0
4e73f3b2-83a3-4303-b92d-1e49162c1f03,Colombo Fort - Galle,Colombo Fort,ND-9287,2025-04-03T10:35:00,2025-04-03T10:33:00,clear,weekday,none,,-2.0
a01bbea0-ff12-4cb1-8a15-bd15a0ea65a8,Colombo Fort - Batticaloa,Batticaloa,IC-3959,2025-04-03T12:05:00,2025-04-03T12:06:18,light_rain,weekend,none,,1.3
aac5319f-78b9-45de-a69a-6a88abe37e1f,Colombo Fort - Badulla,Ella,YD-5285,2025-04-03T14:40:00,2025-04-03T14:52:12,clear,weekend,mechanical,"Brake system fault detected on YD-5285, inspected and cleared at Ella before continuing.",12.2
0daccb03-5e68-44ac-9179-cfc5b52abb87,Colombo Fort - Batticaloa,Colombo Fort,IC-1994,2025-04-03T16:35:00,2025-04-03T16:41:36,fog,weekend,none,,6.6
